Displacement_mm,Axial_Force_N
4.100000e-04,3.027640e+06
4.105000e-04,3.031110e+06
4.110000e-04,3.034580e+06
4.115000e-04,3.038050e+06
4.120000e-04,3.041520e+06
4.125000e-04,3.044990e+06
4.130000e-04,3.048460e+06
4.135000e-04,3.051930e+06
4.140000e-04,3.055400e+06
4.145000e-04,3.058870e+06
4.150000e-04,3.062340e+06
4.155000e-04,3.065810e+06
4.160000e-04,3.069270e+06
4.165000e-04,3.072740e+06
4.170000e-04,3.076200e+06
4.175000e-04,3.079670e+06
4.180000e-04,3.083130e+06
4.185000e-04,3.086600e+06
4.190000e-04,3.090060e+06
4.195000e-04,3.093520e+06
4.200000e-04,3.096990e+06
4.205000e-04,3.100450e+06
4.210000e-04,3.103910e+06
4.215000e-04,3.107370e+06
4.220000e-04,3.110830e+06
4.225000e-04,3.114290e+06
4.230000e-04,3.117750e+06
4.235000e-04,3.121210e+06
4.240000e-04,3.124670e+06
4.245000e-04,3.128130e+06
4.250000e-04,3.131580e+06
4.255000e-04,3.135040e+06
4.260000e-04,3.138500e+06
4.265000e-04,3.141950e+06
4.270000e-04,3.145410e+06
4.275000e-04,3.148860e+06
4.280000e-04,3.152310e+06
4.285000e-04,3.155770e+06
4.290000e-04,3.159220e+06
4.295000e-04,3.162670e+06
4.300000e-04,3.166120e+06
4.305000e-04,3.169580e+06
4.310000e-04,3.173030e+06
4.315000e-04,3.176480e+06
4.320000e-04,3.179930e+06
4.325000e-04,3.183380e+06
4.330000e-04,3.186820e+06
4.335000e-04,3.190270e+06
4.340000e-04,3.193720e+06
4.345000e-04,3.197170e+06
