Displacement_mm,Axial_Force_N
3.760000e-04,9.497080e+06
3.765000e-04,9.508480e+06
3.770000e-04,9.519870e+06
3.775000e-04,9.531270e+06
3.780000e-04,9.542660e+06
3.785000e-04,9.554050e+06
3.790000e-04,9.565430e+06
3.795000e-04,9.576820e+06
3.800000e-04,9.588190e+06
3.805000e-04,9.599570e+06
3.810000e-04,9.610940e+06
3.815000e-04,9.622310e+06
3.820000e-04,9.633680e+06
3.825000e-04,9.645040e+06
3.830000e-04,9.656400e+06
3.835000e-04,9.667750e+06
3.840000e-04,9.679100e+06
3.845000e-04,9.690450e+06
3.850000e-04,9.701800e+06
3.855000e-04,9.713140e+06
3.860000e-04,9.724480e+06
3.865000e-04,9.735820e+06
3.870000e-04,9.747150e+06
3.875000e-04,9.758480e+06
3.880000e-04,9.769810e+06
3.885000e-04,9.781130e+06
3.890000e-04,9.792450e+06
3.895000e-04,9.803770e+06
3.900000e-04,9.815080e+06
3.905000e-04,9.826390e+06
3.910000e-04,9.837700e+06
3.915000e-04,9.849000e+06
3.920000e-04,9.860300e+06
3.925000e-04,9.871600e+06
3.930000e-04,9.882890e+06
3.935000e-04,9.894180e+06
3.940000e-04,9.905470e+06
3.945000e-04,9.916750e+06
3.950000e-04,9.928030e+06
3.955000e-04,9.939310e+06
3.960000e-04,9.950580e+06
3.965000e-04,9.961850e+06
3.970000e-04,9.973120e+06
3.975000e-04,9.984390e+06
3.980000e-04,9.995650e+06
3.985000e-04,1.000690e+07
3.990000e-04,1.001820e+07
3.995000e-04,1.002940e+07
4.000000e-04,1.004070e+07
4.005000e-04,1.005190e+07
4.010000e-04,1.006310e+07
4.015000e-04,1.007440e+07
4.020000e-04,1.008560e+07
4.025000e-04,1.009680e+07
4.030000e-04,1.010810e+07
4.035000e-04,1.011930e+07
4.040000e-04,1.013050e+07
4.045000e-04,1.014170e+07
4.050000e-04,1.015300e+07
4.055000e-04,1.016420e+07
4.060000e-04,1.017540e+07
