f'cc28MPa = 46.01 MPa, ecc28MPa = 0.0084
f'cc35MPa = 53.73 MPa, ecc35MPa = 0.0074
f'cc42MPa = 61.26 MPa, ecc42MPa = 0.0066
f'cc70MPa = 90.47 MPa, ecc70MPa = 0.0049
Axial_Strain Axial_Load(kN)
1.037500e-02 1.341132e+04
1.038750e-02 1.339504e+04
1.040000e-02 1.337875e+04
1.041250e-02 1.336246e+04
1.042500e-02 1.334618e+04
1.043750e-02 1.332989e+04
1.045000e-02 1.331360e+04
1.046250e-02 1.329732e+04
1.047500e-02 1.328103e+04
1.048750e-02 1.326475e+04
1.050000e-02 1.324846e+04
1.051250e-02 1.323217e+04
1.052500e-02 1.321589e+04
1.053750e-02 1.319960e+04
1.055000e-02 1.318332e+04
1.056250e-02 1.316703e+04
1.057500e-02 1.315074e+04
1.058750e-02 1.313446e+04
1.060000e-02 1.311817e+04
1.061250e-02 1.310189e+04
1.062500e-02 1.308560e+04
1.063750e-02 1.306931e+04
1.065000e-02 1.305303e+04
1.066250e-02 1.303674e+04
1.067500e-02 1.302045e+04
1.068750e-02 1.300417e+04
1.070000e-02 1.298788e+04
1.071250e-02 1.297160e+04
1.072500e-02 1.295531e+04
1.073750e-02 1.293902e+04
1.075000e-02 1.292274e+04
1.076250e-02 1.290645e+04
1.077500e-02 1.289017e+04
1.078750e-02 1.287388e+04
1.080000e-02 1.285759e+04
1.081250e-02 1.284131e+04
1.082500e-02 1.282502e+04
1.083750e-02 1.280874e+04
1.085000e-02 1.279245e+04
1.086250e-02 1.277616e+04
1.087500e-02 1.275988e+04
1.088750e-02 1.274359e+04
1.090000e-02 1.272731e+04
1.091250e-02 1.271102e+04
1.092500e-02 1.269473e+04
1.093750e-02 1.267845e+04
1.095000e-02 1.266216e+04
1.096250e-02 1.264588e+04
1.097500e-02 1.262959e+04
1.098750e-02 1.261330e+04
1.100000e-02 1.259702e+04
1.101250e-02 1.258073e+04
1.102500e-02 1.256445e+04
1.103750e-02 1.254816e+04
1.105000e-02 1.253187e+04
1.106250e-02 1.251559e+04
1.107500e-02 1.249930e+04
1.108750e-02 1.248302e+04
1.110000e-02 1.246673e+04
1.111250e-02 1.245045e+04
1.112500e-02 1.243416e+04
1.113750e-02 1.241787e+04
1.115000e-02 1.240159e+04
1.116250e-02 1.238530e+04
1.117500e-02 1.236902e+04
1.118750e-02 1.235273e+04
1.120000e-02 1.233644e+04
1.121250e-02 1.232016e+04
1.122500e-02 1.230387e+04
1.123750e-02 1.228759e+04
1.125000e-02 1.227130e+04
1.126250e-02 1.225501e+04
1.127500e-02 1.223873e+04
1.128750e-02 1.222244e+04
1.130000e-02 1.220616e+04
1.131250e-02 1.218987e+04
1.132500e-02 1.217358e+04
1.133750e-02 1.215730e+04
1.135000e-02 1.214101e+04
1.136250e-02 1.212473e+04
1.137500e-02 1.210844e+04
1.138750e-02 1.209216e+04
1.140000e-02 1.207587e+04
1.141250e-02 1.205958e+04
1.142500e-02 1.204330e+04
1.143750e-02 1.202701e+04
1.145000e-02 1.201073e+04
1.146250e-02 1.199444e+04
1.147500e-02 1.197815e+04
1.148750e-02 1.196187e+04
1.150000e-02 1.194558e+04
1.151250e-02 1.192930e+04
1.152500e-02 1.191301e+04
1.153750e-02 1.189673e+04
1.155000e-02 1.188044e+04
1.156250e-02 1.186415e+04
1.157500e-02 1.184787e+04
1.158750e-02 1.183158e+04
1.160000e-02 1.181530e+04
1.161250e-02 1.179901e+04
1.162500e-02 1.178272e+04
1.163750e-02 1.176644e+04
1.165000e-02 1.175015e+04
1.166250e-02 1.173387e+04
1.167500e-02 1.171758e+04
1.168750e-02 1.170130e+04
1.170000e-02 1.168501e+04
1.171250e-02 1.166872e+04
1.172500e-02 1.165244e+04
1.173750e-02 1.163615e+04
1.175000e-02 1.161987e+04
1.176250e-02 1.160358e+04
1.177500e-02 1.158730e+04
1.178750e-02 1.157101e+04
1.180000e-02 1.155472e+04
1.181250e-02 1.153844e+04
1.182500e-02 1.152215e+04
1.183750e-02 1.150587e+04
1.185000e-02 1.148958e+04
1.186250e-02 1.147330e+04
1.187500e-02 1.145701e+04
1.188750e-02 1.144072e+04
1.190000e-02 1.142444e+04
1.191250e-02 1.140815e+04
1.192500e-02 1.139187e+04
1.193750e-02 1.137558e+04
1.195000e-02 1.135930e+04
1.196250e-02 1.134301e+04
1.197500e-02 1.132672e+04
1.198750e-02 1.131044e+04
1.200000e-02 1.129415e+04
1.201250e-02 1.127787e+04
1.202500e-02 1.126158e+04
1.203750e-02 1.124530e+04
1.205000e-02 1.122901e+04
1.206250e-02 1.121272e+04
1.207500e-02 1.119644e+04
1.208750e-02 1.118015e+04
1.210000e-02 1.116387e+04
1.211250e-02 1.114758e+04
1.212500e-02 1.113130e+04
1.213750e-02 1.111501e+04
1.215000e-02 1.109873e+04
1.216250e-02 1.108244e+04
1.217500e-02 1.106615e+04
1.218750e-02 1.104987e+04
1.220000e-02 1.103358e+04
1.221250e-02 1.101730e+04
1.222500e-02 1.100101e+04
1.223750e-02 1.098473e+04
1.225000e-02 1.096844e+04
1.226250e-02 1.095215e+04
1.227500e-02 1.093587e+04
1.228750e-02 1.091958e+04
1.230000e-02 1.090330e+04
1.231250e-02 1.088701e+04
1.232500e-02 1.087073e+04
1.233750e-02 1.085444e+04
1.235000e-02 1.083816e+04
1.236250e-02 1.082187e+04
1.237500e-02 1.080558e+04
1.238750e-02 1.078930e+04
1.240000e-02 1.077301e+04
1.241250e-02 1.075673e+04
1.242500e-02 1.074044e+04
1.243750e-02 1.072416e+04
1.245000e-02 1.070787e+04
1.246250e-02 1.069159e+04
1.247500e-02 1.067530e+04
1.248750e-02 1.065901e+04
1.250000e-02 1.064273e+04
