Axial_Strain Axial_Load(kN)
9.575000e-03 1.634724e+04
9.587500e-03 1.632710e+04
9.600000e-03 1.630696e+04
9.612500e-03 1.628683e+04
9.625000e-03 1.626669e+04
9.637500e-03 1.624655e+04
9.650000e-03 1.622642e+04
9.662500e-03 1.620628e+04
9.675000e-03 1.618614e+04
9.687500e-03 1.616601e+04
9.700000e-03 1.614587e+04
9.712500e-03 1.612573e+04
9.725000e-03 1.610560e+04
9.737500e-03 1.608546e+04
9.750000e-03 1.606532e+04
9.762500e-03 1.604518e+04
9.775000e-03 1.602505e+04
9.787500e-03 1.600491e+04
9.800000e-03 1.598477e+04
9.812500e-03 1.596464e+04
9.825000e-03 1.594450e+04
9.837500e-03 1.592436e+04
9.850000e-03 1.590423e+04
9.862500e-03 1.588409e+04
9.875000e-03 1.586395e+04
9.887500e-03 1.584382e+04
9.900000e-03 1.582368e+04
9.912500e-03 1.580354e+04
9.925000e-03 1.578340e+04
9.937500e-03 1.576327e+04
9.950000e-03 1.574313e+04
9.962500e-03 1.572299e+04
9.975000e-03 1.570286e+04
9.987500e-03 1.568272e+04
1.000000e-02 1.566258e+04
1.001250e-02 1.564245e+04
1.002500e-02 1.562231e+04
1.003750e-02 1.560217e+04
1.005000e-02 1.558204e+04
1.006250e-02 1.556190e+04
1.007500e-02 1.554176e+04
1.008750e-02 1.552163e+04
1.010000e-02 1.550149e+04
1.011250e-02 1.548135e+04
1.012500e-02 1.546121e+04
1.013750e-02 1.544108e+04
1.015000e-02 1.542094e+04
1.016250e-02 1.540080e+04
1.017500e-02 1.538067e+04
1.018750e-02 1.536053e+04
1.020000e-02 1.534039e+04
1.021250e-02 1.532026e+04
1.022500e-02 1.530012e+04
1.023750e-02 1.527998e+04
1.025000e-02 1.525985e+04
1.026250e-02 1.523971e+04
1.027500e-02 1.521957e+04
1.028750e-02 1.519944e+04
1.030000e-02 1.517930e+04
1.031250e-02 1.515916e+04
1.032500e-02 1.513903e+04
1.033750e-02 1.511889e+04
1.035000e-02 1.509875e+04
1.036250e-02 1.507862e+04
1.037500e-02 1.505848e+04
1.038750e-02 1.503834e+04
1.040000e-02 1.501820e+04
1.041250e-02 1.499807e+04
1.042500e-02 1.497793e+04
1.043750e-02 1.495779e+04
1.045000e-02 1.493766e+04
1.046250e-02 1.491752e+04
1.047500e-02 1.489738e+04
1.048750e-02 1.487725e+04
1.050000e-02 1.485711e+04
1.051250e-02 1.483697e+04
1.052500e-02 1.481684e+04
1.053750e-02 1.479670e+04
1.055000e-02 1.477656e+04
1.056250e-02 1.475643e+04
1.057500e-02 1.473629e+04
1.058750e-02 1.471615e+04
1.060000e-02 1.469602e+04
1.061250e-02 1.467588e+04
1.062500e-02 1.465574e+04
1.063750e-02 1.463561e+04
1.065000e-02 1.461547e+04
1.066250e-02 1.459533e+04
1.067500e-02 1.457520e+04
